id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4667269769070020,KsdZCC3wE,5315245348,Curiosityy醒醒,骑车出来兜风🛵第一次骑电动车#青桔单车#骑久了太费钱,,,,青桔单车,0,2,4,2021-08-06 18:54,iPhone客户端,"['https://wx1.sinaimg.cn/large/005NIe7Ggy1gt79j29370j32c03404qq.jpg', 'https://wx2.sinaimg.cn/large/005NIe7Ggy1gt79ixi7wqj32c0340npe.jpg', 'https://wx2.sinaimg.cn/large/005NIe7Ggy1gt79j8dnkjj32c0340x6q.jpg']",,
4666386565300313,KrR16meQV,1288169353,露痕清濯,青桔单车真是无语了，本来骑车就5分钟的路程，关锁耽误了10分钟，双林地铁站C口门口，停车区域就在那，马路这边推到马路那边，显示不再停车区域，又推回去，还是不在，停车点在马路中间！怎么停！！！怎么都关不上，锁就剩个铁片，关了无数次手被割破了#青桔单车#@滴滴青桔官方微博,,天津,滴滴青桔官方微博,青桔单车,0,7,0,2021-08-04 08:25,iPhone客户端,"['https://wx2.sinaimg.cn/large/4cc7e789ly1gt4fw3t93xj20u01hcn3f.jpg', 'https://wx1.sinaimg.cn/large/4cc7e789ly1gt4g1qm80uj20n01dsmzr.jpg']",,
4665760234082015,KrAITh7UX,6273007371,小小涵人,青桔从我最喜欢的电单车变成了永久黑名单#青桔单车#,,,,青桔单车,0,3,0,2021-08-02 14:56,iPhone客户端,,,
4665076990088898,KriWT0n7Q,5502353647,小狗勾爱吃薯片,有些人手是真的贱#福州##青桔单车#,,,,"福州,青桔单车",0,2,0,2021-07-31 17:41,小米10S,"['https://wx2.sinaimg.cn/large/0060njxtgy1gt09rqvkj1j30u01407ey.jpg', 'https://wx4.sinaimg.cn/large/0060njxtgy1gt09rs8bwuj30u014044c.jpg']",,
4664272754578522,KqY1Jjd58,5526483768,你快乐所以我快乐DC,滴滴青桔单车真是恶心，自己的车车闸坏了非得让我证明摔倒是因为车闸坏了车辆失控我都用脚试图增加摩擦了反正他们眼瞎#滴滴##青桔单车##12315消费者维权投诉#L你快乐所以我快乐DC的微博视频,,,,"滴滴,青桔单车,12315消费者维权投诉",0,8,0,2021-07-29 12:25,iPhone客户端,,"http://f.video.weibocdn.com/ZGem04sPlx07OBvk4mKk010412007Dpi0E010.mp4?label=mp4_720p&template=720x1556.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1654852113&ssig=1ELTDggYgs&KID=unistore,video",
4664215820572242,KqWxU2oRI,1892592467,小黑_me,周四，早关键时刻还得靠青桔和我#青桔单车#不然早上要迟到了,,,,青桔单车,0,0,0,2021-07-29 08:39,iPhone客户端,['https://wx4.sinaimg.cn/large/70ceab53ly1gsxiv2ayydj20yi0swdhu.jpg'],,
4664085981957466,KqTau8de2,5027565125,_荷哥呐,#青桔单车#青桔电动车真的好垃圾！！！！！！我找个车找了十几分钟，十几辆车里能找到一辆可以骑的就是走大运了！！我骑车要路过一个地方，说是什么超出范围了，半路上突然就把电给停了！！嗯？？！！！我就迷惑了，突然在前不着村后不着店的地方把电给停了意义在哪里？！又不是停车点！打算让我干嘛，大夏天推着车散步锻炼身体？？？还是说想赚那30元的费用？？又不是说我把你的车非要停在停车点之外的地方，我骑车不就是为了方便吗，怎么着，我还不能多骑一会了？？人家小蓝都能到的位置为什么你不可以？？还比人家小蓝贵！！！我是能把你的车给卖了吗？你不方便大家还添麻烦意义何在？对，有意义，明明我2元就能到的地方，在还有一公里到的时候，你突然停电了，让我推车推倒了4元！！牛逼了，这个赚钱办法！！无人能敌！！！！！垃圾电动车，亏我今天还非要放弃小蓝去骑你，垃圾，以后都别再见了,,,,青桔单车,0,6,2,2021-07-29 00:03,,,,
4663506689067706,KqE68C2Vk,7191386555,嘿嘻嘻呀,经历了一场暴雨之后最近的小单车都没了，每天都要走好远都找不到小单车，救救我吧#青桔单车#,,,,青桔单车,0,1,0,2021-07-27 09:41,nova6 5G自拍大不一样,,,
4662247907923700,Kq7lQxfjC,5935502727,西红柿炒番茄ZQ,青桔单车，垃圾单车。真无语#青桔单车#,,,,青桔单车,0,2,0,2021-07-23 22:19,HUAWEI P40 5G,,,
4662215892277798,Kq6wd9yyG,2779371024,芥末蛋白,再也不骑青桔了。明明已经在指定停车区，却一直显示不对。停车停十几分钟，绕了半天，还是不对，最终就是想扣调度费呗#青桔单车#@青桔单车o,,,青桔单车o,青桔单车,0,4,2,2021-07-23 20:12,iPhone客户端,,,
4661509940053804,KpO9A0dZO,1529613772,鸡汁马,为了这五块钱的调度费，滴滴真是丧心病狂啊！#滴滴##青桔单车##12315消费者维权投诉#,,,,"滴滴,青桔单车,12315消费者维权投诉",0,2,0,2021-07-21 21:27,vivo X30专业影像,['https://wx2.sinaimg.cn/large/5b2c0dccly1gsovzv5b5wj20u01uo42b.jpg'],,
4661128624080330,KpEeyh7tM,6853905665,Dinosaur46500,青桔电动车，在马路中间给我断电，yyds下次不会再用#青桔单车#,,贵阳,,青桔单车,0,4,0,2021-07-20 20:12,荣耀 9X,"['https://wx3.sinaimg.cn/large/007tQhXzgy1gsnobn681hj32bc334qv6.jpg', 'https://wx3.sinaimg.cn/large/007tQhXzgy1gsnoc6kbe8j33342bc7wj.jpg']",,
4660745327347468,KpugkuPpy,3863776411,LeeHiSen_,看到路上有很多青桔电瓶车，就去买了青桔电车骑行卡，正高高兴兴去扫码，结果你告诉我不在运营区，不能使用我谢谢你在这放这么多电瓶车，就很棒#青桔单车#,,成都,,青桔单车,0,7,4,2021-07-19 18:49,iPhone客户端,,,
4658573516474616,KozLprali,5258962351,一阶非齐次线性微分方程的通解,#青桔单车#还车点在路中央？变相收费真恶心,,,,青桔单车,0,8,2,2021-07-13 18:59,iPhone客户端,"['https://wx1.sinaimg.cn/large/005JU4lpgy1gsfivyfy0rj30u01sx7ke.jpg', 'https://wx3.sinaimg.cn/large/005JU4lpgy1gsfivyy4evj30u01sxwwd.jpg', 'https://wx1.sinaimg.cn/large/005JU4lpgy1gsfivzteukj31400u0hdz.jpg']",,
4658541039977667,KoyV1FRE7,6209404218,DennisCZX,#青桔单车##滴滴出行##共享单车#@滴滴青桔官方微博@滴滴出行强烈建议共享单车平台对经常性开同一辆共享单车的账号进行审核以及封号处理。很多时候想骑共享单车出行结果找老半天，然后终于看到一辆，结果二维码要不就是给划花的要不就是这样子的，何来的共享？反倒还便宜了一些素质低下的人，人家在搞完破坏之前就已经把原本的二维码拍下来了，每次骑都扫相册里面的，想想就气！,,广州·大石,"滴滴青桔官方微博,滴滴出行","青桔单车,滴滴出行,共享单车",0,3,1,2021-07-13 16:49,iPhone客户端,"['https://wx2.sinaimg.cn/large/006Me1GWgy1gsfeot5co8j33402c0npd.jpg', 'https://wx2.sinaimg.cn/large/006Me1GWgy1gsfeox6e3pj33402c0e81.jpg', 'https://wx3.sinaimg.cn/large/006Me1GWgy1gsfep0zqbwj32c03401ky.jpg']",,
4657512701756640,Ko8aq7mYU,6920048268,做个正常人不是件难事,"一定要小心青桔单车的延迟收费，当你每次骑完了青桔单车以后，系统会提示两分钟以后再支付。，而往往客户都是下次骑的时候才支付。，然后再下次支付的时候，会发现多出很多钱。，请相关部门注意#青桔单车,好骑好看好安全##青桔单车#",,,,"青桔单车,好骑好看好安全,青桔单车",0,0,0,2021-07-10 20:43,HUAWEI P20 Pro,,,
4657502194762492,Ko7TtjYWo,5143882734,AnanFaily,#青桔单车#7公里，加上等红绿灯骑行36分钟，为了追上50岁左右的阿姨，使出了洪荒之力，最后还是没追上，气喘，热的脸红，一点都不逊色的阿姨心里想“小样，追不上吧”，我累成🐶，你阿姨永远是你阿姨,,,,青桔单车,0,1,1,2021-07-10 20:01,vivo X23 AI非凡摄影,['https://wx3.sinaimg.cn/large/005C7cSyly1gsc3nqp752j30sg0naq86.jpg'],,
4656610401847486,KnKH67KCa,1151143841,鸿毛21,太原市的电单车，助力车短短几天之内几乎都被联合执法队拖走啦……官方客服给的公告是回仓保养，回仓维护……执勤交警说没上牌不能骑……客服说恢复时间不确定……#哈啰出行##美团单车##青桔单车##小遛#,,太原·山西转型综合改革示范区管委会,,"哈啰出行,美团单车,青桔单车,小遛",1,3,0,2021-07-08 08:58,Android,"['https://wx3.sinaimg.cn/large/449d0fa1ly1gs98v1rw1oj20u01hcae4.jpg', 'https://wx3.sinaimg.cn/large/449d0fa1ly1gs98v2dzr0j20u02yo7by.jpg']",,
4656600927699250,KnKrOwiVs,1308708760,·沐风之原·,@滴滴青桔官方微博我在北京双井周围各种大型写字楼和高档小区上下班高峰步行2km以上找不到一辆小绿车我真是服了周边的别的颜色共享单车一片一片的快铺到主路上了搞不懂这#青桔单车#是在干嘛线下的工作人员生怕用户能找到车连夜把车都清理走了吗？已经这样连续一个月了神烦本来想包月卡的现在看也是毫无必要了美团的黄车比这个要好找太多了,,,滴滴青桔官方微博,青桔单车,0,1,0,2021-07-08 08:20,iPhone客户端,,,
4656402482072386,KnFhK8H7A,1257190137,Crazy_Lazy,#青桔单车#跑路了吗？？？？一直显示网络异常,,,,青桔单车,0,7,3,2021-07-07 19:12,三星Note20 Ultra 5G,"['https://wx3.sinaimg.cn/large/4aef32f9ly1gs8ljoigigj20u01scgoj.jpg', 'https://wx4.sinaimg.cn/large/4aef32f9ly1gs8ljspgyoj20u01scjud.jpg']",,
4656309171391024,KnCRf5PRS,7115665850,加油Megan鸭,#青桔单车#早上出门发现小区外面一辆单车都没有有点绝望要走十几分钟去地铁站还是花1.5元骑其他单车没有车真的太亏了,,,,青桔单车,0,1,0,2021-07-07 13:01,iPhone客户端,['https://wx2.sinaimg.cn/large/007LyBK2ly1gs8attu24wj32c03407wj.jpg'],,
4656305309221730,KnCL0CGZA,2238998842,二次元爸比Pancake,#青桔单车#史上最垃圾的电单车，明明和其他车辆一样停放，却还不了车，显示没有摆正，打客服电话全是是机器人，好不容易打通人工，结果没人接，在12点半左右的大夏天，整整锁了15分钟，本来2元的车费，也涨到了4元，这种没有人性的垃圾单车，吃枣药丸。垃圾垃圾垃圾，太垃圾了。@滴滴青桔官方微博,,,滴滴青桔官方微博,青桔单车,0,0,6,2021-07-07 12:45,微博搜索,,,
4656305144335643,KnCKKibTJ,2238998842,二次元爸比Pancake,#青桔单车#史上最垃圾的电单车，明明和其他车辆一样停放，却还不了车，显示没有摆正，打客服电话全是是机器人，好不容易打通人工，结果没人接，在12点半左右的大夏天，整整锁了15分钟，本来2元的车费，也涨到了4元，这种没有人性的垃圾单车，吃枣药丸。@滴滴青桔官方微博,,,滴滴青桔官方微博,青桔单车,0,0,0,2021-07-07 12:45,微博搜索,,,
4656290142356083,KnCmy9SVl,6542269516,Cinderella515小八,考#青桔单车#太他妈贵了，起步15分钟1.5，之后每10分钟1块，连单车也有起步费,,,,青桔单车,0,1,0,2021-07-07 11:45,HUAWEI P20,,,
4656245254391628,KnBc9iqsI,1428707453,基仔Kelvin,瞧，这么多车，还不来清理一下？位置：广州市凤凰新村地铁口b，对出的南田路东往西方向。#哈罗单车##美團單車##青桔单车#,,广州·凤凰新村(地铁站),,"哈罗单车,美團單車,青桔单车",0,0,0,2021-07-07 08:47,小米手机,"['https://wx1.sinaimg.cn/large/5528587dgy1gs83etnq57j21hc37ke82.jpg', 'https://wx4.sinaimg.cn/large/5528587dgy1gs83eump2qj21hc37kkjm.jpg', 'https://wx3.sinaimg.cn/large/5528587dgy1gs83evkdtyj21hc37knpe.jpg', 'https://wx1.sinaimg.cn/large/5528587dgy1gs83ewm5sej21hc37ke82.jpg', 'https://wx1.sinaimg.cn/large/5528587dgy1gs83exl7iwj21hc37ku0y.jpg']",,
4655490272067759,Knhyr8FUX,2932297023,浮华缥缈啊,不得不吐槽一下青桔单车智能锁，用手机关锁需要那么长时间，着急的人可等不了你关锁这时间，就相当于骑着你去公交站赶公交车，你到了公交也到了，你关锁的时间，眼看着你要坐的公交车开走了，啥玩意这是，#青桔单车#,,,,青桔单车,0,0,0,2021-07-05 06:47,iPhone客户端,,,
4654893078415644,Kn21dzjic,2612249974,广州地铁,踩共享单车到地铁站搭地铁的朋友请将共享单车停在指定地方，切勿随意乱停甚至停放在地铁口处，以免影响大家的通行！#我的地铁我的城#图：苏明生,,,,我的地铁我的城,3,15,34,2021-07-03 15:14,微博 weibo.com,['https://wx3.sinaimg.cn/large/9bb3c576gy1gs3s737v4nj21400u0e84.jpg'],,
4654912255034633,Kn2w9l7JL,1428707453,基仔Kelvin,工作日路过凤凰新村站，都可以看到B出入口对出的南田路路肩停满了许多共享单车，妨碍乘客出入。#美团单车##哈罗单车##青桔单车#,,,,"美团单车,哈罗单车,青桔单车",0,1,0,2021-07-03 16:30,小米手机,,,4654893078415644
4654593625293320,KmUeemd28,1502566601,灬看雨听风灬,#青桔单车#以前出门寻车很方便，一直骑青桔，但最近突然消失了，要找到一部车真的很难，今天走了一个小时也没见一辆，不知什么原因，是城市管理问题，还是公司运营困难，不会如小黄车一样，慢慢的消失了。,,,,青桔单车,0,5,0,2021-07-02 19:24,iPhone客户端,,,
4654560469584393,KmTmKEdkZ,2779847585,小孙同学最棒哒,#青桔单车#青桔你能不能争点气，一眼望去都是哈啰，我已经好几天下班看不到青桔了，再这样我要改会员啦，找到车子找半天,,,,青桔单车,0,2,0,2021-07-02 17:12,HUAWEI Mate 40 Pro,,,
4654065538042604,KmGutxKfq,5261908180,小瓶瓶瓶盖儿,#深圳公交##青桔单车#两个只会让底层打工者更加感到生活绝望的两个出行工具,,,,"深圳公交,青桔单车",0,3,4,2021-07-01 08:25,HUAWEI P30,,,
4653919635247721,KmCH9m1aF,5145526759,就叫1997_,#青桔单车#在高新三路放点小绿车吧一辆都找不到@青桔单车月卡优惠券,,,青桔单车月卡优惠券,青桔单车,0,3,1,2021-06-30 22:46,iPhone客户端,,,
4653797806704775,KmzwEs8dx,2133161061,年年都有money,#共享单车##滴滴##哈啰出行##青桔单车#各路共享单车，能不能出个投诉通道，投诉单车最后使用者停放不当。手机明明都会显示停车点，没到停车点都停不了车，为什么他们都能随便停车，到处堵路，每天搬车，烦死了！！！！@哈啰出行@滴滴出行@青桔单车,,,"哈啰出行,滴滴出行,青桔单车","共享单车,滴滴,哈啰出行,青桔单车",1,8,0,2021-06-30 14:42,realme X全屏敢越级,,,
4653794417705829,KmzrbwkDz,6161459459,我家以前住在巷子里,#青桔单车倒闭#刚买的月卡，然后软件园找不到车了，和小黄车一样倒闭了？,,,,青桔单车 倒闭,0,4,0,2021-06-30 14:28,iPhone客户端,,,
4653777639967279,Kmz07FOWz,3833315394,渔樵耕读-,这么垃圾的app是不是可以下架了？滴滴的产品和技术都是吃屎的吗？#青桔单车##滴滴出行#@滴滴青桔官方微博,,,滴滴青桔官方微博,"青桔单车,滴滴出行",0,4,1,2021-06-30 13:21,HUAWEI nova 3,['https://wx3.sinaimg.cn/large/004bqcrEgy1gs07zfc1d8j60u01t0k4j02.jpg'],,
4653342062807491,KmnFAbMm7,5518553084,哦困了就睡l,藏车贼！真烦人！怪不得每次预约的车找好久都找不到！上班迟到的罪魁祸手，咋能这么讨厌，不知道什么是共享单车吗，这么想自己占有不会自己买个私有电动车吗#共享单车##青桔单车##素质##唐山身边事##青桔电单车#,,唐山·祥荣里小区,,"共享单车,青桔单车,素质,唐山身边事,青桔电单车",0,8,2,2021-06-29 08:31,iPhone客户端,"['https://wx1.sinaimg.cn/large/0061thKIly1grytnc2bhcj32c03407wk.jpg', 'https://wx3.sinaimg.cn/large/0061thKIly1gryu0jo6jzj30n01dsx6t.jpg']",,
4652373857797210,KlYtXwIps,3270606695,橘子味的菠萝啤,#青桔单车#滴滴的青桔真是个小辣鸡，明明就是车坏了无法使用就不应当扣费，说什么因为我是优质客户才给我减免，真tm会扣盆子，呸！去年就因为坏车收了我一块钱也不退我不跟你计较，今年还想再收我一块半！！,,,,青桔单车,0,4,1,2021-06-26 16:23,小米11,"['https://wx3.sinaimg.cn/large/c2f17f67ly1grvqsi6rlxj20u01uowih.jpg', 'https://wx2.sinaimg.cn/large/c2f17f67ly1grvqsihh9gj20u01uon09.jpg']",,
4651888211395239,KlLQF5QXR,3316873110,宁饮茶,最近地铁站附近的助力车都消失了，上班接驳很不方便。不知道为何都锁在这堆场里？真的是浪费资源！#地铁##美团骑行##青桔单车##,,,,"地铁,美团骑行,青桔单车",0,4,3,2021-06-25 08:14,HUAWEI P40 5G,"['https://wx4.sinaimg.cn/large/c5b37796gy1gru70jd4cnj20u0140whr.jpg', 'https://wx4.sinaimg.cn/large/c5b37796gy1gru70k222uj21400u0n2k.jpg', 'https://wx3.sinaimg.cn/large/c5b37796gy1gru70kwoktj21400u0tk9.jpg', 'https://wx3.sinaimg.cn/large/c5b37796gy1gru70lje3mj21400u0wls.jpg']",,
4651887222326201,KlLP49L9n,5587116222,灿烂-烟火,@滴滴青桔单车@哈罗助力车#青桔单车#@哈啰出行@哈啰出行客服请问一下，最近运营策略调整了吗？怎么永丰南地铁站附近车越来越少了？现在一辆车也没了？,,北京·慧中路,"滴滴青桔单车,哈罗助力车,哈啰出行,哈啰出行客服",青桔单车,0,3,3,2021-06-25 08:10,5G自拍手机vivo S6,,,
4651550125588948,KlD3mnrWk,5749036047,冰北存志,#青桔单车#前天晚上到家后，收到这条短信，一天的好心情毁之殆尽。短信中称“【青桔骑行】您好，检测到您频繁产生未关锁订单。请养成良好的用车习惯，若继续产生不关锁行为，账号将会在一段时间被限制使用，感谢您的谅解和配合。”我自问每次关锁时都会检查单车是否锁上，听到提示音后才会离开，所以收到这条短信时十分愤怒，感觉自己平白无故被泼了脏水。冷静下来后思考原因，因我停车的位置只有地铁站出口和小区门口，在这两处，单车的使用频率都很高，经常出现我刚下车就有人在身边等候准备用车的情况。所以，经常是我上一秒锁车后，五秒内车就被下一位使用者开锁骑走了。不知是否是因为间隔时间过短导致系统产生了误判可惜上下班用车时都比较匆忙，也没有关锁及提示音响起时的录像来自证清白其实青桔在我所在的区域数量没有美团和哈啰多，大概因为喜欢绿色才一直选择青桔吧，看来月卡到期后可以换车了,,,,青桔单车,0,2,0,2021-06-24 09:50,iPhone客户端,['https://wx4.sinaimg.cn/large/006h4mTRly1grt3f2h856j30u01sykjm.jpg'],,
4651298680737273,KlwvO35Nv,7624925668,cong1005战,#青桔单车#@滴滴青桔官方微博今天骑车到可以停放的区域，我要锁车，平时五分钟的路程，这回加上锁车浪费我15分钟，锁车就是锁不上，等了十分钟才锁上车！,,,滴滴青桔官方微博,青桔单车,0,4,0,2021-06-23 17:11,iPhone客户端,['https://wx4.sinaimg.cn/large/008k1pu4ly1grsbdx954mj30mz0jj3zt.jpg'],,
4650960780268213,KlnIO17M1,3227545197,小俄罗斯吧,#青桔单车##嘀嘀打车##优秀#真真切切的感受到了，科技进村了，回来参加发小婚礼（本来有人接的，奈何我想去超市），下车来体验第一次骑青桔单车，共骑行3.5km（4元），同时发现路边到处都是小青桔，这种方便不是金钱可以衡量的，我去了趟超市出来，买点好吃的，本来出来是可以打超市门口的车（可是他们好像都下班了）正在考虑要不骑青桔或者让朋友来接时，我打开滴滴试一试，哇塞塞，打到了滴滴进村了，此时超出我的认知，这一天去海慈看咳嗽，回公司工作事情上火，终于来了点开心的,,青岛·莱西,,"青桔单车,嘀嘀打车,优秀",0,4,3,2021-06-22 18:48,iPhone客户端,['https://wx3.sinaimg.cn/large/c0606e6dly1grr8affqwcj20u0140gwc.jpg'],,
4650808300538991,KljKS2gdp,7335093880,陶晓晨6688,滴滴青桔单车#青桔单车#检测停车点bug，停车点范围内无法锁车。因此上班迟到且无投诉渠道@青桔单车o,,北京·东大桥,青桔单车o,青桔单车,0,4,0,2021-06-22 08:42,iPhone客户端,,,
4649491950737581,KkLvJ35St,5714531386,挽风自来,青桔单车送的杯子，颜色虽然不太喜欢，还挺好玩的#拍出夏日限定##青桔单车#,,,,"拍出夏日限定,青桔单车",0,0,0,2021-06-18 17:32,荣耀20S,"['https://wx3.sinaimg.cn/large/006eJAF4ly1grmjuge3wtj30qo0zk0v7.jpg', 'https://wx1.sinaimg.cn/large/006eJAF4ly1grmjt23jowj32bc334e81.jpg']",,
4649149678748082,KkCBFAHM6,7392283810,解释春风无限恨_,#青桔单车#真是奇了怪了半个月不回杭州，青桔单车都没了？？车都跑哪去了？？失望,,,,青桔单车,0,4,1,2021-06-17 18:52,HUAWEI P30,,,
4649145475793061,KkCuToj2t,6072848574,不想再吃踩雷的啦,"#刘昊然代言青桔##青桔单车##青桔单车,好骑好看好安全#我刚刚的停车明明在停车点，我朋友就停在我旁边，但是为什么她的可以，我的不可以！！！平时都是可以停在那里的，我就走了几步路，然后看到不在，就想回去换位置，前后不到一分钟，就被别人开了！！！然后就要我支付10块费用！！！@青桔骑行官方微博",,,青桔骑行官方微博,"刘昊然代言青桔,青桔单车,青桔单车,好骑好看好安全",0,3,1,2021-06-17 18:35,nova5i 2400万AI四摄,,,
4648829335378799,KkugZmzgP,5478887680,雪绫儿w,#青桔单车##共享单车p点仍然无法还车#连续两天无法关锁了，最后还是我妈扫了我这车我才关锁的，然后还给我妈发短信说不在p点。您家p点就只有地图上的一个点是吗？？？还是您家靠延迟还车的时间和调度费挣钱啊？咋的，在p点收了调度费然后不需要调度自己贪污吗？？？,,,,"青桔单车,共享单车p点仍然无法还车",1,9,1,2021-06-16 21:39,前置双摄vivo X9s,"['https://wx2.sinaimg.cn/large/005YMQY8ly1grkfq2tmapj30u01hctb1.jpg', 'https://wx1.sinaimg.cn/large/005YMQY8ly1grkfq3yvd0j31hc0u045s.jpg', 'https://wx1.sinaimg.cn/large/005YMQY8ly1grkfq4vly1j30u01hc7ax.jpg', 'https://wx4.sinaimg.cn/large/005YMQY8ly1grkfq5lzerj30u01hc79j.jpg', 'https://wx3.sinaimg.cn/large/005YMQY8ly1grkfq67yowj30u01t0426.jpg', 'https://wx1.sinaimg.cn/large/005YMQY8ly1grkfq7tybgj30aa0m8dg8.jpg']",,
4648743950879382,Kks3h3GLA,3104912155,缚汝挚爱,滴滴崩了me#青桔单车#,,北京,,青桔单车,0,0,0,2021-06-16 15:59,iPhone客户端,['https://wx3.sinaimg.cn/large/b911331bly1grk5z9j333j20u01synpf.jpg'],,
4648116953023217,KkbJZcGtz,3444992590,躺在桃矢怀里的雪兔SAMA,青桔电车，我想问您长沙就这么大？骑着给我断电，还要我调度费，让我骑回去。片区划分投放的也太不合理了吧？#青桔单车#@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,4,0,2021-06-14 22:28,vivo Z3性能实力派,['https://wx4.sinaimg.cn/large/cd566a4egy1gri5wq0bmsj20o90qmk0l.jpg'],,
4647569210474919,KjXux1ZxZ,1746352977,剧本儿,#滴滴青桔单车#你们有毛症。把车停在你们人员放车的位置。却提示说不让停。那你们占了停车位，停这么多的又算不算违规违章呢？还不停的堵人行道。#青桔单车#,,,,"滴滴青桔单车,青桔单车",0,0,0,2021-06-13 10:11,iPhone 12 Pro Max,"['https://wx3.sinaimg.cn/large/68173b51ly1grgex7ig5gj22c0340kjp.jpg', 'https://wx3.sinaimg.cn/large/68173b51ly1grgex9kznej22c0340x6t.jpg']",,
4647218873110530,KjOntd3bQ,5462253712,十环心动诗宁啊,#青桔单车#坑死了，那么多停车的地方，就他不能停,,,,青桔单车,0,2,0,2021-06-12 10:59,iPhone客户端,['https://wx2.sinaimg.cn/large/005XF3Ikly1grfasbm96dg306o05ydw5.jpg'],,
4646833907830000,KjEmywQWk,5561245369,我感觉要中了,#青桔单车#垃圾害我迟到半小时！！,,,,青桔单车,0,2,0,2021-06-11 09:30,真我 X50 Pro 玩家版,,,
4646822041619683,KjE3q6NlV,5664320798,维南有箕不可以簸扬,昨天点开的时候月卡还是8块多，今天就变10块多了。#青桔单车#我还没开始使用呢，就开始杀熟了！,,,,青桔单车,0,2,0,2021-06-11 08:42,iPhone客户端,,,
4646818934424060,KjDYpiyTO,5127992487,一去不复返的青春啊啊啊啊,#青桔单车#已经差不多半个月没看到自行车了每次走路二十分钟浑身淌汗不晓得会不会瘦,,,,青桔单车,0,3,1,2021-06-11 08:30,荣耀20S,,,
4646608949744567,KjyvIET0r,2032264583,Stefanie_Ya,#青桔单车#谁设计的。。。也太不合理了吧！！！！车把离身体好远，每次骑胳膊都累得要死骑久了还屁股疼,,,,青桔单车,0,3,2,2021-06-10 18:36,微博客户端,,,
4646491090064216,KjvrD0gHK,3988656795,七月宵伽,#青桔单车#宁是不是要垮了,,,,青桔单车,0,1,1,2021-06-10 10:47,iPhone客户端,,,
4646306968507357,KjqEEzH9r,2198331893,WANGLX-11,#青桔单车#造孽今天骑一辆垃圾青桔单车所有心情毁在青桔找了二十多分钟都不是你的停车区域到底哪里是你的停车区域？？？app有地图前往停车区域你倒是指引我啊只通知我附近没有停车区域是什么鬼地图难道是摆设指引都不行？？？让我原路返回停到起始点？？？途中碰到一辆青桔停放成功了我让他俩做个伴，咋的我就不能停？？？？？原地爆炸🙃🙃🙃@青桔骑行官方微博,,,青桔骑行官方微博,青桔单车,0,11,3,2021-06-09 22:36,,,,
4646177629014575,Kjni2BP6n,7266981325,梨绘纪实o,#青桔单车#就在刚刚。内🐴的青桔手机还剩3%的电刚下地铁想扫个单车回家太热了，扫好几个扫不出来输入号码一直在转，我真的要热死了。到最后1%了还没出来我放弃了。什么东西？！！！！地铁站到家的距离就1.4公里我感觉我走了一个世纪,,,,青桔单车,0,7,0,2021-06-09 14:02,Android,,,
4645939346415668,Kjh5IqV0w,2329766427,甜甜sweet6,#青桔单车#要p点停车,,,,青桔单车,0,1,0,2021-06-08 22:15,iPhone客户端,,,
4645898975973911,Kjg2Bp45p,5893439189,西红柿滚出地球,#青桔单车#好心情终于青桔单车过红绿灯突然不能骑了差点死在马路上这已经不知道是第几次了要不是买了骑行卡真不愿意骑垃圾青桔前几天类似情况保修到现在没结果非得出点事故才行是吧,,,,青桔单车,0,6,2,2021-06-08 19:34,HUAWEI Mate 30,,,
4645398075672721,Kj30HnNJv,6168080379,Love寕,#青桔单车#成都青桔单车去哪里了？买了卡，根本就没有车骑,,,,青桔单车,0,3,1,2021-06-07 10:24,iPhone 12,,,
4645181243001834,KiXmYcAUG,7523428023,aff_George,#青桔单车#我靠青桔这么贵了吗？？五分钟一块，骑不起了🙏🙏,,,,青桔单车,0,4,0,2021-06-06 20:02,小米10 青春版 5G,['https://wx4.sinaimg.cn/large/008d9xjhgy1gr8sszrgvdj30u01uo41n.jpg'],,
4644412435465880,KiDmXmVVm,5309277026,有故事的Pai,美团发布了头条文章：《哈啰、青桔、美团等8家企业被要求整改！》#整改##青桔单车#@厚恩投资张延昆@环闻网O哈啰、青桔、美团等8家企业被要求整改！,,,"厚恩投资张延昆,环闻网","整改,青桔单车",0,1,0,2021-06-04 17:07,微博 weibo.com,,,
4643574774497476,KihzTiRZW,6438933220,不得即不念,青桔真的坑！！！开锁的时候35%的电，十分钟就没电了！！！#青桔单车##刘昊然代言青桔#,,,,"青桔单车,刘昊然代言青桔",0,1,0,2021-06-02 09:39,nova6 5G自拍大不一样,['https://wx4.sinaimg.cn/large/0071L6FCly1gr3o9sf629j30u01uowr7.jpg'],,
